,modelo_celular,menor_preco,data_anuncio,tela,touchscreen,4g,3g,camera traseira,camera selfie,nfc,gravacao de video,dual chip,profundidade,formato,flash embutido,memoria interna,peso,tecnologia,android,ios,wind,brand,sem_recurso,auto rotacao,multitouch,resistente a respingos d'agua,force touch,curva,full hd,resistente a arranhoes,resistente a queda,3d,link_anuncio
1630,smartphone quantum l desbloqueado 16gb dual chip android 8.1 preto,533,2019,6.0,1,1,1,12.0,8.0,0,rec_capacity_not_informed,1,0.9,barra,1,16.0,156.0,tec_not_informed,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-quantum-l-desbloqueado-16gb-dual-chip-android-8-1-preto/p
1638,smartphone multilaser ms55m p9046 desbloqueado gsm dual chip 16gb android 7.0 preto,522,2017,5.5,1,0,1,0.0,0.0,0,rec_capacity_not_informed,1,9.176614173228346,barra,0,16.0,154.9047619047619,gsm,7.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms55m-p9046-desbloqueado-gsm-dual-chip-16gb-android-7-0-preto/p
1639,smartphone multilaser ms60f plus p9057 desbloqueado gsm dual chip 16gb android 7.0 preto,521,2018,5.5,1,1,1,8.0,8.0,0,rec_capacity_not_informed,1,3.116301369863014,barra,0,16.0,164.09353233830848,gsm,7.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms60f-plus-p9057-desbloqueado-gsm-dual-chip-16gb-android-7-0-preto/p
1640,smartphone multilaser f p9106 desbloqueado 16gb android 9.0 dourado,512,2019,5.5,1,0,1,5.0,5.0,0,rec_capacity_not_informed,0,3.422811501597444,barra,0,16.0,171.99525423728812,tec_not_informed,9.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-f-p9106-desbloqueado-16gb-android-9-0-dourado/p
1653,smartphone nokia lumia 635 desbloqueado gsm preta,509,2020,4.5,0,1,1,5.0,0.0,0,hd,0,0.92,barra,0,512.0,134.0,gsm,0.0,0.0,0.0,nokia,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-nokia-lumia-635-desbloqueado-gsm-preta/p
1655,smartphone multilaser ms50x nb732 desbloqueado dual chip 16gb android 8.1 preto e azul,502,2018,5.5,1,1,1,8.0,8.0,0,hd,1,0.91,barra,1,16.0,170.0,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50x-nb732-desbloqueado-dual-chip-16gb-android-8-1-preto-e-azul/p
1657,smartphone tcl l9 desbloqueado gsm dual chip 16gb android 8.1 preto,499,2019,5.3,1,0,1,13.0,8.0,0,rec_capacity_not_informed,1,0.91,barra,1,16.0,130.0,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-tcl-l9-desbloqueado-gsm-dual-chip-16gb-android-8-1-preto/p
1659,smartphone q-touch evo q09 desbloqueado gsm dual chip 8gb android 5.1,499,2017,5.0,1,0,1,8.0,5.0,0,rec_capacity_not_informed,1,9.176614173228346,barra,1,8.0,154.9047619047619,gsm,5.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-q-touch-evo-q09-desbloqueado-gsm-dual-chip-8gb-android-5-1/p
1661,smartphone samsung galaxy pocket ii duos sm-g110b desbloqueado gsm dual chip android 4.4 preto,499,2014,3.3,1,0,1,2.0,0.0,0,rec_capacity_not_informed,1,1.1,barra,0,4.0,101.0,gsm,2.3,0.0,0.0,samsung,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-samsung-galaxy-pocket-ii-duos-sm-g110b-desbloqueado-gsm-dual-chip-android-4-4-preto/p
1662,smartphone multilaser g p9095 desbloqueado 16gb android 9.0 preto,499,2019,5.5,1,1,1,5.0,5.0,0,hd,0,3.422811501597444,barra,0,16.0,171.99525423728812,tec_not_informed,9.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-g-p9095-desbloqueado-16gb-android-9-0-preto/p
1663,smartphone multilaser ms60f plus nb715 desbloqueado 16gb android 7.0 preto e prata,499,2018,5.5,1,0,1,8.0,8.0,0,rec_capacity_not_informed,1,3.116301369863014,barra,0,16.0,164.09353233830848,tec_not_informed,7.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms60f-plus-nb715-desbloqueado-16gb-android-7-0-preto-e-prata/p
1665,smartphone multilaser ms50x desbloqueado dual chip 16gb android 8.1 preto + cartao sd 32gb,499,2020,5.5,1,1,1,8.0,8.0,0,hd,1,0.91,barra,1,16.0,170.0,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50x-desbloqueado-dual-chip-16gb-android-8-1-preto-cartao-sd-32gb/p
1667,smartphone blackberry z10 4g desbloqueado gsm preto,499,2016,4.2,1,1,1,8.0,0.0,1,rec_capacity_not_informed,0,0.9,barra,1,2.0,141.7391304347826,gsm,2.3,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-blackberry-z10-4g-desbloqueado-gsm-preto/p
1670,"smartphone samsung galaxy j1 mini duos sm-j105b dual chip 8gb desbloqueado 3g 4"" android 5.1 dourado",499,2016,4.0,1,0,1,5.0,0.0,0,hd,1,1.08,barra,0,8.0,126.0,gsm,5.1,0.0,0.0,samsung,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-samsung-galaxy-j1-mini-duos-sm-j105b-dual-chip-8gb-desbloqueado-3g-4-android-5-1-dourado/p
1671,smartphone alcatel one touch pop 2 5042a desbloqueado gsm 8gb android 4 4 branco,499,2017,4.5,1,1,1,5.0,0.0,0,rec_capacity_not_informed,0,1.0,barra,1,8.0,147.0,gsm,4.4,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-alcatel-one-touch-pop-2-5042a-desbloqueado-gsm-8gb-android-4-4-branco/p
1672,smartphone positivo twist 2 se s545 desbloqueado dual chip 32gb android 9 pie grafite,499,2019,5.7,1,1,1,13.0,5.0,0,rec_capacity_not_informed,1,3.422811501597444,barra,1,32.0,171.99525423728812,tec_not_informed,9.0,0.0,0.0,positivo,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-positivo-twist-2-se-s545-desbloqueado-dual-chip-32gb-android-9-pie-grafite/p
1673,vi smartphone meizu m5c desbloqueado gsm dual chip 16gb,499,2018,5.0,1,1,1,8.0,5.0,0,rec_capacity_not_informed,1,0.83,barra,1,16.0,135.0,gsm,0.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/vi-smartphone-meizu-m5c-desbloqueado-gsm-dual-chip-16gb/p
1691,smartphone positivo twist s520 s desbloqueado gsm dual chip 16gb android 6.0 azul e dourado + bastao de selfie,493,2016,5.0,1,0,1,8.0,5.0,0,rec_capacity_not_informed,1,0.94,barra,1,16.0,149.0,gsm,6.0,0.0,0.0,positivo,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-positivo-twist-s520-s-desbloqueado-gsm-dual-chip-16gb-android-6-0-azul-e-dourado-bastao-de-selfie/p
1694,smartphone samsung galaxy j2 core sm-j260m/ds desbloqueado gsm dual chip 16gb android 8.1 preto,493,2019,5.0,1,1,1,8.0,5.0,0,full hd,1,0.8,barra,1,16.0,154.0,gsm,8.1,0.0,0.0,samsung,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-samsung-galaxy-j2-core-sm-j260m-ds-desbloqueado-gsm-dual-chip-16gb-android-8-1-preto/p
1700,smartphone positivo twist metal s530 desbloqueado gsm dual chip 16gb android 7.0 cinza,485,2017,5.2,1,0,1,8.0,8.0,0,rec_capacity_not_informed,1,0.9,barra,1,16.0,149.0,gsm,7.1,0.0,0.0,positivo,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-positivo-twist-metal-s530-desbloqueado-gsm-dual-chip-16gb-android-7-0-cinza/p
1702,smartphone multilaser f p9105 desbloqueado 16gb android 9.0 preto + 1 capa de silicone,483,2020,5.5,1,0,1,5.0,5.0,0,rec_capacity_not_informed,0,3.96212962962963,barra,0,16.0,161.71428571428572,tec_not_informed,9.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-f-p9105-desbloqueado-16gb-android-9-0-preto-1-capa-de-silicone/p
1705,smartphone multilaser ms50 5 colors p9030 desbloqueado gsm dual chip 8gb android 5.0 preto,479,2017,5.0,1,0,1,8.0,5.0,0,rec_capacity_not_informed,1,0.9,barra,1,8.0,150.0,gsm,5.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50-5-colors-p9030-desbloqueado-gsm-dual-chip-8gb-android-5-0-preto/p
1706,smartphone positivo twist 2 s512 desbloqueado gsm dual chip 16gb android 9 preto,479,2019,,1,0,1,8.0,5.0,0,rec_capacity_not_informed,1,3.422811501597444,barra,1,16.0,171.99525423728812,gsm,9.0,0.0,0.0,positivo,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-positivo-twist-2-s512-desbloqueado-gsm-dual-chip-16gb-android-9-preto/p
1717,smartphone multilaser ms50g p9072 desbloqueado dual chip 8gb android 8.1 prata,474,2018,5.5,1,1,1,8.0,5.0,0,rec_capacity_not_informed,1,3.116301369863014,barra,1,8.0,164.09353233830848,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50g-p9072-desbloqueado-dual-chip-8gb-android-8-1-prata/p
1718,smartphone multilaser e p9102 desbloqueado 16gb android 8.1 dourado,474,2019,5.0,1,0,1,5.0,5.0,0,rec_capacity_not_informed,0,3.422811501597444,barra,0,16.0,171.99525423728812,tec_not_informed,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-e-p9102-desbloqueado-16gb-android-8-1-dourado/p
1722,smartphone multilaser ms50g nb730 desbloqueado 8gb android 8.1 prata e preto,474,2018,5.5,1,0,1,8.0,5.0,0,hd,0,3.116301369863014,barra,0,8.0,164.09353233830848,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50g-nb730-desbloqueado-8gb-android-8-1-prata-e-preto/p
1727,smartphone ms50g 3g 5.5 pol. ram 1gb camera 8mp+5mp android 8.1 bluetooth 8gb dourado/branco multilaser - nb731 - padrao,470,2020,,0,0,0,0.0,0.0,0,rec_capacity_not_informed,0,3.96212962962963,,0,1.0,161.71428571428572,tec_not_informed,0.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,http://ad.zanox.com/ppc/?45360342C995778412&ULP=[[smartphone-ms50g-3g-55-pol-ram-1gb-camera-8mp5mp-android-81-bluetooth-8gb-douradobranco-multilaser-nb731-padrao--00879389043.html?utm_medium=zanox&utm_source=afiliados&utm_campaign=af.Smartphone%203g%20high&utm_term=00879389043&utm_content=affspace]]
1728,smartphone tcl l9 5159j desbloqueado gsm dual chip 16gb tv android 8.1 preto,469,2018,5.3,1,0,1,13.0,8.0,0,rec_capacity_not_informed,1,0.91,barra,1,16.0,130.0,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-tcl-l9-5159j-desbloqueado-gsm-dual-chip-16gb-tv-android-8-1-preto/p
1729,smartphone tcl l9 5159j desbloqueado gsm dual chip 16gb android 8.1 preto,469,2020,5.3,1,0,1,13.0,8.0,0,rec_capacity_not_informed,1,0.91,barra,1,16.0,130.0,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-tcl-l9-5159j-desbloqueado-gsm-dual-chip-16gb-android-8-1-preto/p
1734,smartphone blu grand x g090eq desbloqueado dual chip 8gb android 6.0 rosa,466,2018,5.0,1,0,1,5.0,5.0,0,rec_capacity_not_informed,1,3.116301369863014,barra,1,8.0,164.09353233830848,gsm,6.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-blu-grand-x-g090eq-desbloqueado-dual-chip-8gb-android-6-0-rosa/p
1735,smartphone positivo twist 3 fit s509c desbloqueado 32gb dual chip android 8.1 cinza,464,2020,5.0,1,0,1,5.0,5.0,0,rec_capacity_not_informed,1,0.95,barra,1,32.0,161.71428571428572,tec_not_informed,8.1,0.0,0.0,positivo,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-positivo-twist-3-fit-s509c-desbloqueado-32gb-dual-chip-android-8-1-cinza/p
1737,"smartphone alcatel pop 3 8gb 3g android 5.1 5"" preto",459,2016,5.0,1,0,1,8.0,8.0,0,rec_capacity_not_informed,1,0.9,barra,1,8.0,141.7391304347826,tec_not_informed,5.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-alcatel-pop-3-8gb-3g-android-5-1-5-preto/p
1738,smartphone blu c5x c0010ll dual sim 8gb dourado,458,2018,5.0,1,1,1,5.0,3.2,0,rec_capacity_not_informed,1,3.116301369863014,barra,0,8.0,164.09353233830848,gsm,7.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-blu-c5x-c0010ll-dual-sim-8gb-dourado/p
1739,smartphone multilaser nb770 desbloqueado 16gb android 9.0 preto e dourado,457,2020,5.5,1,0,0,5.0,5.0,1,rec_capacity_not_informed,0,0.9,barra,0,16.0,175.0,tec_not_informed,9.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-nb770-desbloqueado-16gb-android-9-0-preto-e-dourado/p
1740,smartphone multilaser f dourado tela 5.5 pol. sensor de digitais 16gb 3g 1gb ram camera traseira 5mp + 5mp frontal - p9106 - padrao,454,2020,,0,0,0,0.0,0.0,0,rec_capacity_not_informed,0,3.96212962962963,,0,16.0,161.71428571428572,tec_not_informed,0.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,http://ad.zanox.com/ppc/?45360342C995778412&ULP=[[smartphone-multilaser-f-dourado-tela-55-pol-sensor-de-digitais-16gb-3g-1gb-ram-camera-traseira-5mp-5mp-frontal-p9106-padrao--00879549043.html?utm_medium=zanox&utm_source=afiliados&utm_campaign=af.Smartphone%203g%20high&utm_term=00879549043&utm_content=affspace]]
1741,smartphone multilaser ms45 nb720 desbloqueado gsm 8gb android 7.0 preto,451,2018,4.5,1,1,1,8.0,5.0,0,hd,0,0.99,barra,1,8.0,126.0,gsm,7.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms45-nb720-desbloqueado-gsm-8gb-android-7-0-preto/p
1743,smartphone microsoft lumia 640 dual dtv desbloqueado vivo gsm windows phone 8.1 dual chip tv digital preto,449,2016,5.0,1,0,1,8.0,0.9,0,full hd,1,0.89,barra,1,8.0,145.0,gsm,0.0,0.0,8.1,other,0,1,1,0,0,0,0,1,0,0,https://www.jacotei.com.br/smartphone-microsoft-lumia-640-dual-dtv-desbloqueado-vivo-gsm-windows-phone-8-1-dual-chip-tv-digital-preto/p
1750,smartphone multilaser ms50x p9075 desbloqueado dual chip 16gb android 8.1 azul e preto,449,2018,5.5,1,1,1,8.0,8.0,0,rec_capacity_not_informed,1,3.116301369863014,barra,1,16.0,164.09353233830848,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50x-p9075-desbloqueado-dual-chip-16gb-android-8-1-azul-e-preto/p
1751,smartphone zte blade a3 lite desbloqueado 16gb android 9 preto + cartao de memoria 16gb,449,2019,5.0,1,1,1,8.0,5.0,0,rec_capacity_not_informed,0,3.422811501597444,barra,1,16.0,171.99525423728812,tec_not_informed,9.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-zte-blade-a3-lite-desbloqueado-16gb-android-9-preto-cartao-de-memoria-16gb/p
1752,smartphone multilaser ms50g nb736 desbloqueado dual chip 8gb android 8.1 preto,449,2019,5.5,1,1,1,8.0,5.0,0,rec_capacity_not_informed,1,3.422811501597444,barra,1,8.0,171.99525423728812,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50g-nb736-desbloqueado-dual-chip-8gb-android-8-1-preto/p
1753,smartphone positivo twist 2 s512 desbloqueado gsm dual chip 16gb dourado,449,2019,,1,0,1,8.0,5.0,0,rec_capacity_not_informed,1,3.422811501597444,barra,1,16.0,171.99525423728812,gsm,9.0,0.0,0.0,positivo,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-positivo-twist-2-s512-desbloqueado-gsm-dual-chip-16gb-dourado/p
1754,smartphone positivo s455 desbloqueado gsm dual chip 8gb android 5.0 preto,449,2016,4.5,1,0,1,5.0,8.0,0,rec_capacity_not_informed,1,0.89,barra,1,8.0,135.0,gsm,5.0,0.0,0.0,positivo,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-positivo-s455-desbloqueado-gsm-dual-chip-8gb-android-5-0-preto/p
1755,smartphone semp go 5e sc9832e desbloqueado 16gb android 8.1 oreo dourado,449,2019,5.5,1,1,1,13.0,8.0,0,rec_capacity_not_informed,0,3.422811501597444,barra,1,16.0,171.99525423728812,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-semp-go-5e-sc9832e-desbloqueado-16gb-android-8-1-oreo-dourado/p
1756,vi smartphone meizu m5c desbloqueado gsm dual chip 16gb azul,449,2018,5.0,1,1,1,8.0,5.0,0,rec_capacity_not_informed,1,0.83,barra,1,16.0,135.0,gsm,0.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/vi-smartphone-meizu-m5c-desbloqueado-gsm-dual-chip-16gb-azul/p
1757,smartphone alcatel pixi4 4034e 8gb dual chip 3g android 6.0 preto + 2 capas,448,2018,4.0,1,0,1,8.0,5.0,0,rec_capacity_not_informed,1,1.0,barra,1,8.0,110.0,gsm,6.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-alcatel-pixi4-4034e-8gb-dual-chip-3g-android-6-0-preto-capa-azul/p
1760,smartphone dtc oreo grand s30 desbloqueado dual chip 8gb android 8.1 azul + capa,441,2019,5.0,1,0,1,5.0,5.0,0,rec_capacity_not_informed,1,3.422811501597444,barra,1,8.0,171.99525423728812,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-dtc-oreo-grand-s30-desbloqueado-dual-chip-8gb-android-8-1-azul-capa/p
1761,mini celular gt star bm10 desbloqueado azul,440,2020,0.66,0,0,1,0.0,0.0,0,rec_capacity_not_informed,0,3.96212962962963,barra,0,,161.71428571428572,tec_not_informed,0.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/mini-celular-gt-star-bm10-desbloqueado-azul/p
1767,celular caterpillar cat b26 dual chip 8mb preto,439,2020,2.4,0,0,0,2.0,0.0,0,rec_capacity_not_informed,1,1.6,barra,0,8.0,150.0,gsm,0.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/celular-caterpillar-cat-b26-dual-chip-8mb-preto/p
1770,"smartphone samsung galaxy j1 mini duos sm-j105b dual chip 8gb desbloqueado 3g 4"" android 5.1 preto",438,2016,4.0,1,0,1,5.0,0.0,0,hd,1,1.08,barra,0,8.0,126.0,gsm,5.1,0.0,0.0,samsung,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-samsung-galaxy-j1-mini-duos-sm-j105b-dual-chip-8gb-desbloqueado-3g-4-android-5-1-preto/p
1772,celular blu joy j010 desbloqueado gsm vermelho,435,2017,2.4,0,0,0,0.3,0.0,0,rec_capacity_not_informed,1,9.176614173228346,barra,0,,154.9047619047619,gsm,0.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/celular-blu-joy-j010-desbloqueado-gsm-vermelho/p
1773,smartphone multilaser f p9105 desbloqueado 16gb android 9.0 preto,435,2019,5.5,1,0,1,5.0,5.0,0,rec_capacity_not_informed,0,3.422811501597444,barra,0,16.0,171.99525423728812,tec_not_informed,9.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-f-p9105-desbloqueado-16gb-android-9-0-preto/p
1774,smartphone multilaser ms50l nb707 dual chip 8gb android 7.0 branco e dourado,432,2018,5.0,1,0,1,8.0,2.0,0,rec_capacity_not_informed,0,3.116301369863014,barra,1,8.0,164.09353233830848,gsm,7.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50l-nb707-dual-chip-8gb-android-7-0-branco-e-dourado/p
1775,smartphone multilaser ms50g p9073 desbloqueado 8gb android 8.1 branco e dourado,432,2018,5.5,1,0,1,8.0,5.0,0,rec_capacity_not_informed,0,3.116301369863014,barra,1,8.0,164.09353233830848,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50g-p9073-desbloqueado-8gb-android-8-1-branco-e-dourado/p
1780,smartphone multilaser ms45s nb234 desbloqueado gsm 8gb android 5.1,429,2017,4.5,1,0,0,5.0,3.0,0,rec_capacity_not_informed,0,9.176614173228346,barra,0,8.0,154.9047619047619,gsm,5.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms45s-nb234-desbloqueado-gsm-8gb-android-5-1/p
1781,smartphone multilaser ms50g p9078 desbloqueado dual chip 8gb android 8.1 preto,428,2019,5.5,1,1,1,8.0,5.0,0,rec_capacity_not_informed,1,3.422811501597444,barra,1,8.0,171.99525423728812,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50g-p9078-desbloqueado-dual-chip-8gb-android-8-1-preto/p
1782,smartphone multilaser ms45 colors p9010 desbloqueado gsm 8gb dual chip android 5.0 branco,426,2016,4.5,1,0,1,5.0,3.0,0,rec_capacity_not_informed,1,0.9496774193548387,barra,1,8.0,141.7391304347826,gsm,5.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms45-colors-p9010-desbloqueado-gsm-8gb-dual-chip-android-5-0-branco/p
1783,smartphone multilaser ms45 nb721 desbloqueado gsm 8gb android 7.0 dourado e branco,426,2018,4.5,1,1,1,8.0,5.0,0,hd,0,1.0,barra,0,8.0,164.09353233830848,gsm,7.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms45-nb721-desbloqueado-gsm-8gb-android-7-0-dourado-e-branco/p
1784,smartphone multilaser ms50x nb733 desbloqueado dual chip 16gb android 8.1 azul e preto,426,2018,5.5,1,1,1,8.0,8.0,0,rec_capacity_not_informed,1,3.116301369863014,barra,1,16.0,164.09353233830848,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50x-nb733-desbloqueado-dual-chip-16gb-android-8-1-azul-e-preto/p
1786,smartphone multilaser e nb766 16gb android 8.1 dourado,422,2020,5.0,1,0,1,5.0,5.0,0,rec_capacity_not_informed,0,3.96212962962963,barra,0,16.0,161.71428571428572,tec_not_informed,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-e-nb766-16gb-android-8-1-dourado/p
1787,smartphone multilaser ms50x p9074 desbloqueado dual chip 16gb android 8.1 preto,420,2018,5.5,1,1,1,8.0,8.0,0,rec_capacity_not_informed,1,3.116301369863014,barra,1,16.0,164.09353233830848,gsm,8.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms50x-p9074-desbloqueado-dual-chip-16gb-android-8-1-preto/p
1788,celular blu jenny t-276 32mb dual chip preto e azul,419,2019,2.8,0,0,0,0.3,0.0,0,rec_capacity_not_informed,1,1.2,barra,0,32.0,90.0,tec_not_informed,0.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/celular-blu-jenny-t-276-32mb-dual-chip-preto-e-azul/p
1789,celular blu zoey z070l desbloqueado dual chip gsm 128mb preto e azul,419,2017,2.4,0,0,1,0.3,0.0,0,rec_capacity_not_informed,1,9.176614173228346,barra,0,128.0,154.9047619047619,gsm,0.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/celular-blu-zoey-z070l-desbloqueado-gsm-preto-e-azul/p
1791,"smartphone multilaser mini tablet 8gb nb235 3g 4.5"" android 5.1 preto",419,2016,4.5,1,0,1,5.0,3.0,0,rec_capacity_not_informed,0,0.9,barra,0,8.0,141.7391304347826,tec_not_informed,5.1,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-mini-tablet-8gb-nb235-3g-4-5-android-5-1-preto/p
1793,smartphone positivo twist 2 s512 desbloqueado gsm dual chip 16gb cinza,417,2019,,1,0,1,8.0,5.0,0,rec_capacity_not_informed,1,3.422811501597444,barra,1,16.0,171.99525423728812,gsm,9.0,0.0,0.0,positivo,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-positivo-twist-2-s512-desbloqueado-gsm-dual-chip-16gb-cinza/p
1797,smartphone positivo twist mini s431 desbloqueado 8gb dual chip android oreo dourado + capa prova d'agua,413,2019,4.0,1,1,1,5.0,5.0,0,rec_capacity_not_informed,1,0.9,barra,1,8.0,120.0,gsm,0.0,0.0,0.0,positivo,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-positivo-twist-mini-s431-desbloqueado-8gb-dual-chip-android-oreo-dourado-capa-prova-d-agua/p
1798,smartphone alcatel pixi4 ot4034 colors desbloqueado gsm dual chip 8gb android 6.0 + 3 capas de bateria,412,2016,4.0,1,0,1,8.0,5.0,0,rec_capacity_not_informed,1,0.99,barra,1,8.0,110.0,gsm,6.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-alcatel-pixi4-ot4034-colors-desbloqueado-gsm-dual-chip-8gb-android-6-0-3-capas-de-bateria/p
1799,smartphone multilaser ms45 p9511 desbloqueado gsm 8gb android 7.0 preto + cartao microsd 32gb,407,2019,4.5,1,1,1,8.0,5.0,0,rec_capacity_not_informed,0,3.422811501597444,barra,0,8.0,171.99525423728812,gsm,7.0,0.0,0.0,other,1,0,0,0,0,0,0,0,0,0,https://www.jacotei.com.br/smartphone-multilaser-ms45-p9511-desbloqueado-gsm-8gb-android-7-0-preto-cartao-microsd-32gb/p
